student_code,student_name,student_email,english_level,faculty,GPA
2210104,Ông Hưng Mai,a@hcmut.edu.vn,2,MT,1.79
2210105,Linh Lê,a@hcmut.edu.vn,3,MT,1.49
2210106,Tùng Hoàng,a@hcmut.edu.vn,0,MT,1.42
2210107,Hoàng Văn Dương,a@hcmut.edu.vn,3,MT,1.28
2210108,Thành Đức Dương,a@hcmut.edu.vn,2,MT,2.09
2210109,Yến Nguyễn,a@hcmut.edu.vn,3,MT,2.36
2210110,Quý cô Dương Bùi,a@hcmut.edu.vn,0,MT,1.33
2210111,Thảo Đặng,a@hcmut.edu.vn,1,MT,0.41
2210112,Kim Xuân Đặng,a@hcmut.edu.vn,1,MT,0.71
2210113,Huy Mai,a@hcmut.edu.vn,2,MT,1.62
2210114,Anh Hoàng,a@hcmut.edu.vn,4,MT,3.86
2210115,Lâm Trần,a@hcmut.edu.vn,3,MT,3.38
2210116,Nhật Phạm,a@hcmut.edu.vn,4,MT,0.76
2210117,Hưng Hoàng,a@hcmut.edu.vn,0,MT,1.24
2210118,Quý cô Linh Nguyễn,a@hcmut.edu.vn,1,MT,3.73
2210119,Bà Vân Phạm,a@hcmut.edu.vn,2,MT,2.07
2210120,Kim Thế Mai,a@hcmut.edu.vn,1,MT,2.63
2210121,Quý cô Hạnh Lê,a@hcmut.edu.vn,3,MT,0.06
2210122,Bác Anh Bùi,a@hcmut.edu.vn,3,MT,3.53
2210123,Bà Thành Lê,a@hcmut.edu.vn,0,MT,3.24
2210124,Bà Thành Đặng,a@hcmut.edu.vn,0,MT,2.93
2210125,Bảo Hải Hoàng,a@hcmut.edu.vn,3,MT,2.47
2210126,Bảo Tấn Dương,a@hcmut.edu.vn,3,MT,3.36
2210127,Lâm Phạm,a@hcmut.edu.vn,0,MT,3.62
2210128,Thành Trần,a@hcmut.edu.vn,4,MT,2.94
2210129,Kim Mai Đặng,a@hcmut.edu.vn,0,MT,1.77
2210130,Thành Mai,a@hcmut.edu.vn,3,MT,3.33
2210131,Mai Đặng,a@hcmut.edu.vn,1,MT,2.73
2210132,Quý cô Kim Phạm,a@hcmut.edu.vn,2,MT,0.07
2210133,Trung Hữu Lê,a@hcmut.edu.vn,3,MT,2.16
2210134,Châu Tấn Đặng,a@hcmut.edu.vn,3,MT,1.84
2210135,Thành Bùi,a@hcmut.edu.vn,1,MT,0.84
2210136,Bà Vân Nguyễn,a@hcmut.edu.vn,4,MT,3.39
2210137,Bác Phúc Đặng,a@hcmut.edu.vn,4,MT,3.18
2210138,Chị Hải Phạm,a@hcmut.edu.vn,3,MT,1.72
2210139,Thành Bảo Đặng,a@hcmut.edu.vn,0,MT,0.59
2210140,Bác Anh Nguyễn,a@hcmut.edu.vn,0,MT,1.35
2210141,Hưng Phú Bùi,a@hcmut.edu.vn,1,MT,1.15
2210142,Anh Nam Hoàng,a@hcmut.edu.vn,4,MT,2.62
2210143,Bác Phúc Trần,a@hcmut.edu.vn,3,MT,1.88
2210144,Dũng Hải Vũ,a@hcmut.edu.vn,1,MT,3.53
2210145,Kim Quang Trần,a@hcmut.edu.vn,3,MT,0.54
2210146,Khoa Hoàng,a@hcmut.edu.vn,1,MT,1.29
2210147,Thành Dương,a@hcmut.edu.vn,1,MT,1.97
2210148,Bảo Xuân Nguyễn,a@hcmut.edu.vn,1,MT,3.5
2210149,Thảo Mai,a@hcmut.edu.vn,2,MT,2.85
2210150,Ông Hưng Lê,a@hcmut.edu.vn,1,MT,1.47
2210151,Quý cô Yến Đặng,a@hcmut.edu.vn,2,MT,1.79
2210152,Kim Nguyễn,a@hcmut.edu.vn,0,MT,2.04
2210153,Phúc Phú Trần,a@hcmut.edu.vn,1,MT,0.78
2210154,Vân Vũ,a@hcmut.edu.vn,1,MT,2.53
2210155,Chi Lê,a@hcmut.edu.vn,4,MT,2.63
2210156,Bảo Phạm,a@hcmut.edu.vn,0,MT,0.01
2210157,Trung Mai Trần,a@hcmut.edu.vn,3,MT,0.92
2210158,Hồng Mai,a@hcmut.edu.vn,1,MT,3.65
2210159,Châu Hải Phạm,a@hcmut.edu.vn,2,MT,0.56
2210160,Bà Bảo Bùi,a@hcmut.edu.vn,2,MT,0.53
2210161,Lâm Vũ,a@hcmut.edu.vn,4,MT,0.81
2210162,Quang Bùi,a@hcmut.edu.vn,2,MT,1.64
2210163,Chị Lan Đặng,a@hcmut.edu.vn,4,MT,0.57
2210164,Chi Nguyễn,a@hcmut.edu.vn,2,MT,2.79
2210165,Kim Hữu Hoàng,a@hcmut.edu.vn,4,MT,1.69
2210166,Quý cô Thành Hoàng,a@hcmut.edu.vn,3,MT,2.45
2210167,Cô Thành Hoàng,a@hcmut.edu.vn,2,MT,3.85
2210168,Anh Thành Hoàng,a@hcmut.edu.vn,1,MT,0.39
2210169,Lâm Đức Trần,a@hcmut.edu.vn,4,MT,0.8
2210170,Khoa Thế Lê,a@hcmut.edu.vn,0,MT,2.36
2210171,Anh Bảo Đặng,a@hcmut.edu.vn,0,MT,3.48
2210172,Thành Mai Phạm,a@hcmut.edu.vn,3,MT,3.32
2210173,Nam Đặng,a@hcmut.edu.vn,4,MT,1.06
2210174,Bảo Hoàng,a@hcmut.edu.vn,4,MT,3.45
2210175,Hạnh Nguyễn,a@hcmut.edu.vn,0,MT,1.78
2210176,Quý ông Hưng Trần,a@hcmut.edu.vn,2,MT,3.57
2210177,Bảo Hoàng,a@hcmut.edu.vn,1,MT,1.72
2210178,Chị Lan Vũ,a@hcmut.edu.vn,3,MT,2.63
2210179,Ánh Đặng,a@hcmut.edu.vn,1,MT,3.5
2210180,Chi Vũ,a@hcmut.edu.vn,0,MT,2.34
2210181,Minh Văn Lê,a@hcmut.edu.vn,3,MT,2.41
2210182,Duyên Mai,a@hcmut.edu.vn,2,MT,3.29
2210183,Khoa Phú Phạm,a@hcmut.edu.vn,1,MT,0.16
2210184,Khoa Bùi,a@hcmut.edu.vn,1,MT,1.08
2210185,Bảo Đức Vũ,a@hcmut.edu.vn,0,MT,2.14
2210186,Hồng Nguyễn,a@hcmut.edu.vn,3,MT,3.02
2210187,Bác Nam Đặng,a@hcmut.edu.vn,0,MT,0.7
2210188,Cô Nhật Lê,a@hcmut.edu.vn,3,MT,1.36
2210189,Bà Hương Vũ,a@hcmut.edu.vn,1,MT,3.51
2210190,Lan Vũ,a@hcmut.edu.vn,0,MT,0.43
2210191,Minh Mai Bảo Trần,a@hcmut.edu.vn,1,MT,1.34
2210192,Bà Khoa Hoàng,a@hcmut.edu.vn,0,MT,0.5
2210193,Cô Linh Đặng,a@hcmut.edu.vn,2,MT,0.86
2210194,Nhật Thế Trần,a@hcmut.edu.vn,4,MT,0.14
2210195,Lâm Trần,a@hcmut.edu.vn,2,MT,2.16
2210196,Xuân Nguyễn,a@hcmut.edu.vn,4,MT,2.81
2210197,Bà Hà Hoàng,a@hcmut.edu.vn,0,MT,3.91
2210198,An Quang Đặng,a@hcmut.edu.vn,3,MT,0.47
2210199,Anh Minh Mai,a@hcmut.edu.vn,3,MT,3.27
2210200,Quý ông Thành Dương,a@hcmut.edu.vn,1,MT,3.1
2210201,Ánh Hoàng,a@hcmut.edu.vn,0,MT,1.82
2210202,Quý cô Bảo Dương,a@hcmut.edu.vn,2,MT,1.11
2210203,Bà Hải Trần,a@hcmut.edu.vn,2,MT,1.82
2210204,Ngọc Phạm,a@hcmut.edu.vn,3,MT,3.15
2210205,Ông Dũng Phạm,a@hcmut.edu.vn,0,MT,1.16
2210206,Bảo Vũ,a@hcmut.edu.vn,0,MT,2.98
2210207,Chị Chi Dương,a@hcmut.edu.vn,0,MT,2.19
2210208,An Tấn Hoàng,a@hcmut.edu.vn,0,MT,3.57
2210209,Quang Trần,a@hcmut.edu.vn,1,MT,0.98
2210210,Bảo Nguyễn,a@hcmut.edu.vn,4,MT,3.44
2210211,Lâm Đức Đặng,a@hcmut.edu.vn,4,MT,3.94
2210212,Kim Mai,a@hcmut.edu.vn,0,MT,0.68
2210213,Chị Dương Trần,a@hcmut.edu.vn,0,MT,2.78
2210214,Cô Lâm Đặng,a@hcmut.edu.vn,4,MT,2.53
2210215,Hải Mai,a@hcmut.edu.vn,0,MT,2.16
2210216,Lâm Bùi,a@hcmut.edu.vn,4,MT,3.24
2210217,Quang Bùi,a@hcmut.edu.vn,0,MT,3.37
2210218,Anh Quang Đặng,a@hcmut.edu.vn,1,MT,2.94
2210219,Hải Phạm,a@hcmut.edu.vn,1,MT,2.21
2210220,Chị Lan Đặng,a@hcmut.edu.vn,1,MT,3.51
2210221,Yến Vũ,a@hcmut.edu.vn,3,MT,2.61
2210222,Thảo Nguyễn,a@hcmut.edu.vn,0,MT,0.04
2210223,An Dương,a@hcmut.edu.vn,3,MT,2.78
2210224,Chi Hoàng,a@hcmut.edu.vn,0,MT,3.14
2210225,Cô Linh Vũ,a@hcmut.edu.vn,4,MT,3.58
2210226,Anh Trí Đặng,a@hcmut.edu.vn,2,MT,0.82
2210227,Minh Hoàng Lê,a@hcmut.edu.vn,2,MT,1.15
2210228,Bà Mai Hoàng,a@hcmut.edu.vn,1,MT,2.08
2210229,Ông Quang Đặng,a@hcmut.edu.vn,2,MT,1.6
2210230,Mai Trần,a@hcmut.edu.vn,4,MT,2.03
2210231,Quý cô Hạnh Phạm,a@hcmut.edu.vn,4,MT,3.24
2210232,Cô Hạnh Phạm,a@hcmut.edu.vn,1,MT,2.55
2210233,Bác Hưng Trần,a@hcmut.edu.vn,2,MT,3.59
2210234,Quý ông Hưng Lê,a@hcmut.edu.vn,3,MT,1.67
2210235,Hưng Thị Nguyễn,a@hcmut.edu.vn,2,MT,3.55
2210236,Hà Bảo Đặng,a@hcmut.edu.vn,2,MT,0.28
2210237,Minh Hải Bùi,a@hcmut.edu.vn,1,MT,3.04
2210238,Trung Đức Đặng,a@hcmut.edu.vn,0,MT,0.55
2210239,Bác Nhiên Nguyễn,a@hcmut.edu.vn,1,MT,0.22
2210240,Châu Hải Lê,a@hcmut.edu.vn,0,MT,3.61
2210241,Bà Khoa Bùi,a@hcmut.edu.vn,1,MT,1.32
2210242,Bác Thành Đặng,a@hcmut.edu.vn,3,MT,2.48
2210243,Quý ông Anh Dương,a@hcmut.edu.vn,4,MT,0.32
2210244,Cô Thảo Mai,a@hcmut.edu.vn,2,MT,1.28
2210245,Chị Thành Hoàng,a@hcmut.edu.vn,1,MT,2.1
2210246,Vũ Vũ,a@hcmut.edu.vn,3,MT,1.47
2210247,Nhiên Đức Nguyễn,a@hcmut.edu.vn,2,MT,1.91
2210248,Hưng Mai,a@hcmut.edu.vn,2,MT,1.9
2210249,Xuân Bùi,a@hcmut.edu.vn,0,MT,2.75
2210250,Bảo Xuân Mai,a@hcmut.edu.vn,4,MT,3.72
2210251,Phúc Bùi,a@hcmut.edu.vn,0,MT,3.8
2210252,Vân Bùi,a@hcmut.edu.vn,0,MT,2.95
2210253,Quý cô Hương Mai,a@hcmut.edu.vn,0,MT,3.57
2210254,Hương Trần,a@hcmut.edu.vn,3,MT,1.46
2210255,Tú Văn Dương,a@hcmut.edu.vn,3,MT,1.28
2210256,Ông Anh Hoàng,a@hcmut.edu.vn,1,MT,2.62
2210257,Thành Thị Mai,a@hcmut.edu.vn,2,MT,1.99
2210258,Xuân Trần,a@hcmut.edu.vn,2,MT,1.58
2210259,Chị Khoa Lê,a@hcmut.edu.vn,1,MT,3.59
2210260,Cô An Bùi,a@hcmut.edu.vn,3,MT,3.63
2210261,Hải Mai,a@hcmut.edu.vn,2,MT,2.16
2210262,Bà Hồng Phạm,a@hcmut.edu.vn,2,MT,3.53
2210263,Bảo Phạm,a@hcmut.edu.vn,1,MT,1.38
2210264,Thành Văn Mai,a@hcmut.edu.vn,0,MT,3.42
2210265,Bà Lan Bùi,a@hcmut.edu.vn,4,MT,3.54
2210266,Kim Trần,a@hcmut.edu.vn,0,MT,2.9
2210267,Hà Mai,a@hcmut.edu.vn,1,MT,1.02
2210268,Bà Xuân Mai,a@hcmut.edu.vn,3,MT,0.36
2210269,Tú Quang Bùi,a@hcmut.edu.vn,2,MT,2.03
2210270,Vũ Hoàng,a@hcmut.edu.vn,2,MT,2.09
2210271,Chị Hương Lê,a@hcmut.edu.vn,0,MT,1.3
2210272,Anh Thế Hoàng,a@hcmut.edu.vn,3,MT,1.17
2210273,Quang Trần,a@hcmut.edu.vn,2,MT,0.88
2210274,Anh Hưng Mai,a@hcmut.edu.vn,3,MT,0.39
2210275,Cô Hải Mai,a@hcmut.edu.vn,4,MT,1.86
2210276,Chị Hà Dương,a@hcmut.edu.vn,0,MT,2.35
2210277,Thành Mai,a@hcmut.edu.vn,1,MT,1.92
2210278,Mai Trần,a@hcmut.edu.vn,2,MT,3.55
2210279,Hạnh Vũ,a@hcmut.edu.vn,3,MT,1.69
2210280,An Mai,a@hcmut.edu.vn,3,MT,2.97
2210281,Bảo Thế Hoàng,a@hcmut.edu.vn,4,MT,3.36
2210282,Bảo Tấn Vũ,a@hcmut.edu.vn,2,MT,1.82
2210283,Trọng Đức Vũ,a@hcmut.edu.vn,1,MT,0.76
2210284,Bảo Xuân Đặng,a@hcmut.edu.vn,4,MT,2.39
2210285,Bác Minh Phạm,a@hcmut.edu.vn,1,MT,3.35
2210286,Cô Nhật Vũ,a@hcmut.edu.vn,2,MT,1.68
2210287,Thành Phạm,a@hcmut.edu.vn,3,MT,1.06
2210288,Bà Thành Mai,a@hcmut.edu.vn,1,MT,1.42
2210289,Trọng Trần,a@hcmut.edu.vn,3,MT,0.59
2210290,Quý cô Kim Hoàng,a@hcmut.edu.vn,3,MT,2.29
2210291,Quý cô Hà Hoàng,a@hcmut.edu.vn,0,MT,3.04
2210292,Anh Anh Dương,a@hcmut.edu.vn,0,MT,0.79
2210293,Quý cô Kim Bùi,a@hcmut.edu.vn,2,MT,1.16
2210294,Nhật Trần,a@hcmut.edu.vn,2,MT,0.44
2210295,Quang Hoàng,a@hcmut.edu.vn,0,MT,1.15
2210296,Tùng Vũ,a@hcmut.edu.vn,0,MT,1.98
2210297,Ánh Đặng,a@hcmut.edu.vn,4,MT,3.66
2210298,Quang Bùi,a@hcmut.edu.vn,2,MT,0.16
2210299,Quý cô Ánh Phạm,a@hcmut.edu.vn,1,MT,2.55
2210300,Minh Mai,a@hcmut.edu.vn,4,MT,2.05
2210301,Khoa Quang Nguyễn,a@hcmut.edu.vn,3,MT,0.58
2210302,Bác Châu Nguyễn,a@hcmut.edu.vn,2,MT,2.72
2210303,Vi Vũ,a@hcmut.edu.vn,2,MT,1.62
2210304,Quý cô Thành Bùi,a@hcmut.edu.vn,4,MT,2.67
2210305,Quý cô Linh Bùi,a@hcmut.edu.vn,4,MT,0.93
2210306,Nhiên Bùi,a@hcmut.edu.vn,0,MT,1.12
2210307,Huy Phạm,a@hcmut.edu.vn,2,MT,3.11
2210308,Anh Thành Bùi,a@hcmut.edu.vn,4,MT,1.63
2210309,Nhật Vũ,a@hcmut.edu.vn,1,MT,0.73
2210310,Tú Lê,a@hcmut.edu.vn,1,MT,1.96
2210311,Cô Phương Trần,a@hcmut.edu.vn,3,MT,2.9
2210312,Vân Mai,a@hcmut.edu.vn,3,MT,3.44
2210313,Anh Huy Trần,a@hcmut.edu.vn,3,MT,1.62
2210314,An Tấn Bùi,a@hcmut.edu.vn,4,MT,2.4
2210315,Bà Lâm Nguyễn,a@hcmut.edu.vn,3,MT,1.14
2210316,Anh Phạm,a@hcmut.edu.vn,1,MT,3.67
2210317,Bà Khoa Lê,a@hcmut.edu.vn,1,MT,3.45
2210318,Hoàng Hoàng Trần,a@hcmut.edu.vn,4,MT,1.71
2210319,Bác Hoàng Nguyễn,a@hcmut.edu.vn,4,MT,0.01
2210320,Nhật Hoàng,a@hcmut.edu.vn,3,MT,3.57
2210321,Quý cô Kim Dương,a@hcmut.edu.vn,4,MT,1.03
2210322,Bà Yến Đặng,a@hcmut.edu.vn,2,MT,2.01
2210323,Cô Hạnh Nguyễn,a@hcmut.edu.vn,3,MT,2.39
2210324,Hoàng Thế Bùi,a@hcmut.edu.vn,3,MT,0.62
2210325,Bảo Hoàng Bùi,a@hcmut.edu.vn,3,MT,0.92
2210326,Phúc Trí Phạm,a@hcmut.edu.vn,4,MT,1.21
2210327,Nhật Mai,a@hcmut.edu.vn,2,MT,3.25
2210328,Khoa Nguyễn,a@hcmut.edu.vn,3,MT,0.36
2210329,Bà Hồng Hoàng,a@hcmut.edu.vn,4,MT,2.4
2210330,Bà Lâm Vũ,a@hcmut.edu.vn,0,MT,3.88
2210331,Lan Đặng,a@hcmut.edu.vn,2,MT,0.8
2210332,Trung Trần,a@hcmut.edu.vn,4,MT,2.09
2210333,Bà Chi Nguyễn,a@hcmut.edu.vn,1,MT,2.3
2210334,Vũ Đức Lê,a@hcmut.edu.vn,3,MT,3.61
2210335,Anh Hoàng Trần,a@hcmut.edu.vn,4,MT,3.51
2210336,Bác Vũ Vũ,a@hcmut.edu.vn,1,MT,1.85
2210337,Dũng Nguyễn,a@hcmut.edu.vn,3,MT,1.47
2210338,Tú Mai Trần,a@hcmut.edu.vn,2,MT,3.93
2210339,Hoàng Hải Nguyễn,a@hcmut.edu.vn,4,MT,2.59
2210340,Khoa Tấn Dương,a@hcmut.edu.vn,3,MT,1.81
2210341,Vũ Mai Bảo Vũ,a@hcmut.edu.vn,0,MT,2.17
2210342,Ánh Phạm,a@hcmut.edu.vn,3,MT,2.1
2210343,Châu Lê,a@hcmut.edu.vn,1,MT,1.81
2210344,Hải Nguyễn,a@hcmut.edu.vn,4,MT,0.35
2210345,Bảo Dương,a@hcmut.edu.vn,0,MT,0.35
2210346,Bảo Mai Bảo Đặng,a@hcmut.edu.vn,0,MT,0.68
2210347,Nhật Lê,a@hcmut.edu.vn,2,MT,3.41
2210348,Chị Lâm Dương,a@hcmut.edu.vn,2,MT,3.64
2210349,Linh Lê,a@hcmut.edu.vn,2,MT,0.01
2210350,Bác Minh Vũ,a@hcmut.edu.vn,0,MT,0.46
2210351,Chị Kim Nguyễn,a@hcmut.edu.vn,4,MT,1.32
2210352,An Hoàng,a@hcmut.edu.vn,0,MT,1.39
2210353,Bà Vân Bùi,a@hcmut.edu.vn,0,MT,2.45
2210354,Bà Chi Nguyễn,a@hcmut.edu.vn,1,MT,2.21
2210355,Quý cô Yến Lê,a@hcmut.edu.vn,1,MT,3.94
2210356,Quý cô Vân Mai,a@hcmut.edu.vn,1,MT,1.96
2210357,Dương Mai,a@hcmut.edu.vn,1,MT,0.04
2210358,Hưng Mai,a@hcmut.edu.vn,4,MT,0.72
2210359,Anh Thành Dương,a@hcmut.edu.vn,0,MT,1.84
2210360,Anh Phạm,a@hcmut.edu.vn,2,MT,3.75
2210361,Ánh Trần,a@hcmut.edu.vn,0,MT,3.63
2210362,Hạnh Đức Dương,a@hcmut.edu.vn,4,MT,0.9
2210363,Minh Nguyễn,a@hcmut.edu.vn,1,MT,3.56
2210364,Ông Tùng Đặng,a@hcmut.edu.vn,4,MT,0.98
2210365,Hạnh Hữu Vũ,a@hcmut.edu.vn,4,MT,2.93
2210366,Bà Khoa Nguyễn,a@hcmut.edu.vn,2,MT,3.82
2210367,Dũng Tấn Mai,a@hcmut.edu.vn,3,MT,2.89
2210368,Bà An Trần,a@hcmut.edu.vn,4,MT,1.57
2210369,Dũng Văn Hoàng,a@hcmut.edu.vn,4,MT,2.63
2210370,Lâm Hải Bùi,a@hcmut.edu.vn,1,MT,1.32
2210371,Bảo Lê,a@hcmut.edu.vn,3,MT,2.95
2210372,Khoa Đức Trần,a@hcmut.edu.vn,3,MT,0.13
2210373,Nhật Trần,a@hcmut.edu.vn,3,MT,1.18
2210374,Kim Đức Hoàng,a@hcmut.edu.vn,3,MT,0.34
2210375,Phúc Đặng,a@hcmut.edu.vn,3,MT,1.36
2210376,Thành Lê,a@hcmut.edu.vn,2,MT,2.32
2210377,Nhật Bùi,a@hcmut.edu.vn,0,MT,0.85
2210378,Hưng Xuân Dương,a@hcmut.edu.vn,3,MT,1.24
2210379,Trọng Tấn Hoàng,a@hcmut.edu.vn,4,MT,1.11
2210380,An Phú Dương,a@hcmut.edu.vn,3,MT,3.04
2210381,Quý cô Hà Mai,a@hcmut.edu.vn,2,MT,1.31
2210382,Minh Đặng,a@hcmut.edu.vn,2,MT,1.59
2210383,Bảo Mai Bảo Vũ,a@hcmut.edu.vn,0,MT,3.17
2210384,Quang Mai Bảo Mai,a@hcmut.edu.vn,2,MT,1.74
2210385,An Mai Bảo Mai,a@hcmut.edu.vn,1,MT,0.8
2210386,Cô Duyên Mai,a@hcmut.edu.vn,2,MT,0.34
2210387,Tú Vũ,a@hcmut.edu.vn,4,MT,3.05
2210388,Hạnh Lê,a@hcmut.edu.vn,3,MT,3.35
2210389,Huy Quang Đặng,a@hcmut.edu.vn,3,MT,1.42
2210390,Phương Trần,a@hcmut.edu.vn,4,MT,0.34
2210391,Trung Thị Lê,a@hcmut.edu.vn,3,MT,2.45
2210392,Nhật Mai,a@hcmut.edu.vn,3,MT,3.64
2210393,Minh Bùi,a@hcmut.edu.vn,0,MT,2.42
2210394,Quý cô Dương Trần,a@hcmut.edu.vn,2,MT,1.73
2210395,Dương Mai,a@hcmut.edu.vn,4,MT,2.85
2210396,Anh Hoàng Lê,a@hcmut.edu.vn,1,MT,2.25
2210397,Khoa Vũ,a@hcmut.edu.vn,1,MT,0.85
2210398,Anh Quang Mai,a@hcmut.edu.vn,2,MT,0.77
2210399,Quý cô Hương Nguyễn,a@hcmut.edu.vn,4,MT,0.71
2210400,Phương Trí Nguyễn,a@hcmut.edu.vn,3,MT,3.68
2210401,Hưng Phạm,a@hcmut.edu.vn,4,MT,2.09
2210402,Phúc Trần,a@hcmut.edu.vn,0,MT,1.06
2210403,Lâm Trần,a@hcmut.edu.vn,3,MT,1.76
2210404,Bảo Bảo Dương,a@hcmut.edu.vn,4,MT,1.82
2210405,Xuân Nguyễn,a@hcmut.edu.vn,3,MT,1.46
2210406,Cô Mai Lê,a@hcmut.edu.vn,0,MT,0.02
2210407,Chị Hồng Mai,a@hcmut.edu.vn,4,MT,3.29
2210408,Bảo Mai Bảo Mai,a@hcmut.edu.vn,1,MT,1.81
2210409,Vi Vũ,a@hcmut.edu.vn,4,MT,1.3
2210410,Phương Tấn Nguyễn,a@hcmut.edu.vn,2,MT,0.51
2210411,Bác Hoàng Phạm,a@hcmut.edu.vn,1,MT,0.24
2210412,Quý ông Quang Vũ,a@hcmut.edu.vn,1,MT,3.69
2210413,Quý cô Vân Hoàng,a@hcmut.edu.vn,0,MT,2.06
2210414,Dũng Trí Phạm,a@hcmut.edu.vn,3,MT,2.75
2210415,Chị Thành Hoàng,a@hcmut.edu.vn,4,MT,3.23
2210416,Thành Bùi,a@hcmut.edu.vn,3,MT,0.39
2210417,Dũng Trần,a@hcmut.edu.vn,3,MT,2.88
2210418,Hải Phú Mai,a@hcmut.edu.vn,2,MT,3.94
2210419,Quang Trần,a@hcmut.edu.vn,4,MT,0.19
2210420,Quý ông Nhiên Mai,a@hcmut.edu.vn,4,MT,1.78
2210421,Thành Quang Nguyễn,a@hcmut.edu.vn,3,MT,1.57
2210422,Vân Bùi,a@hcmut.edu.vn,0,MT,0.81
2210423,Tùng Nguyễn,a@hcmut.edu.vn,3,MT,2.1
2210424,Chị Hà Phạm,a@hcmut.edu.vn,4,MT,2.95
2210425,Chị Ngọc Nguyễn,a@hcmut.edu.vn,1,MT,2.98
2210426,Nhật Mai Bảo Trần,a@hcmut.edu.vn,2,MT,3.04
2210427,Hồng Mai,a@hcmut.edu.vn,3,MT,1.94
2210428,Khoa Đức Mai,a@hcmut.edu.vn,1,MT,2.65
2210429,Ông Phúc Đặng,a@hcmut.edu.vn,2,MT,1.15
2210430,Cô Hạnh Trần,a@hcmut.edu.vn,0,MT,0.7
2210431,Cô Kim Hoàng,a@hcmut.edu.vn,4,MT,2.0
2210432,Chị Lâm Đặng,a@hcmut.edu.vn,4,MT,0.16
2210433,Bà Khoa Lê,a@hcmut.edu.vn,4,MT,1.37
2210434,Kim Thế Bùi,a@hcmut.edu.vn,3,MT,3.22
2210435,Vũ Thế Dương,a@hcmut.edu.vn,4,MT,3.31
2210436,Vũ Tấn Nguyễn,a@hcmut.edu.vn,2,MT,1.84
2210437,Cô Dương Bùi,a@hcmut.edu.vn,3,MT,1.58
2210438,Vân Hoàng,a@hcmut.edu.vn,1,MT,3.8
2210439,Cô Nhật Trần,a@hcmut.edu.vn,3,MT,3.1
2210440,Lan Bùi,a@hcmut.edu.vn,3,MT,2.42
2210441,Bác Trung Lê,a@hcmut.edu.vn,0,MT,3.32
2210442,Dũng Xuân Vũ,a@hcmut.edu.vn,2,MT,3.51
2210443,Dũng Thế Phạm,a@hcmut.edu.vn,4,MT,3.27
2210444,Hồng Vũ,a@hcmut.edu.vn,3,MT,0.49
2210445,Cô Chi Hoàng,a@hcmut.edu.vn,3,MT,3.48
2210446,Mai Bùi,a@hcmut.edu.vn,2,MT,0.94
2210447,Chị An Hoàng,a@hcmut.edu.vn,0,MT,0.71
2210448,Quý cô Bảo Bùi,a@hcmut.edu.vn,3,MT,2.64
2210449,Tùng Trần,a@hcmut.edu.vn,0,MT,0.91
2210450,An Xuân Mai,a@hcmut.edu.vn,1,MT,1.96
2210451,Anh Phúc Mai,a@hcmut.edu.vn,4,MT,3.4
2210452,Châu Đức Phạm,a@hcmut.edu.vn,2,MT,2.48
2210453,Bà Phương Lê,a@hcmut.edu.vn,1,MT,3.6
2210454,Hạnh Đức Lê,a@hcmut.edu.vn,4,MT,1.41
2210455,Quý cô Phương Đặng,a@hcmut.edu.vn,3,MT,1.09
2210456,Lâm Nguyễn,a@hcmut.edu.vn,0,MT,0.62
2210457,Huy Phạm,a@hcmut.edu.vn,1,MT,2.33
2210458,Anh Nam Mai,a@hcmut.edu.vn,4,MT,3.63
2210459,Ánh Nguyễn,a@hcmut.edu.vn,3,MT,1.03
2210460,Hà Vũ,a@hcmut.edu.vn,4,MT,1.11
2210461,Cô Linh Hoàng,a@hcmut.edu.vn,0,MT,0.12
2210462,Hoàng Quang Bùi,a@hcmut.edu.vn,2,MT,2.87
2210463,Chị Yến Dương,a@hcmut.edu.vn,1,MT,1.12
2210464,Vi Vũ,a@hcmut.edu.vn,1,MT,0.01
2210465,Châu Hoàng,a@hcmut.edu.vn,2,MT,1.51
2210466,Ông Nam Vũ,a@hcmut.edu.vn,2,MT,0.49
2210467,Lan Bùi,a@hcmut.edu.vn,4,MT,3.44
2210468,Cô Yến Nguyễn,a@hcmut.edu.vn,4,MT,3.79
2210469,Ông Huy Trần,a@hcmut.edu.vn,2,MT,0.72
2210470,Minh Đặng,a@hcmut.edu.vn,1,MT,2.84
2210471,Hà Hoàng,a@hcmut.edu.vn,3,MT,3.12
2210472,Hải Lê,a@hcmut.edu.vn,4,MT,3.69
2210473,Hải Lê,a@hcmut.edu.vn,1,MT,0.38
2210474,Chị Thành Bùi,a@hcmut.edu.vn,1,MT,3.84
2210475,Trọng Mai Bảo Hoàng,a@hcmut.edu.vn,3,MT,1.58
2210476,Anh Thành Dương,a@hcmut.edu.vn,0,MT,4.0
2210477,Thảo Trần,a@hcmut.edu.vn,4,MT,1.41
2210478,Ánh Mai,a@hcmut.edu.vn,0,MT,3.16
2210479,Nhiên Dương,a@hcmut.edu.vn,4,MT,3.51
2210480,Dũng Đặng,a@hcmut.edu.vn,0,MT,3.41
2210481,Nhật Đức Dương,a@hcmut.edu.vn,2,MT,2.4
2210482,Nhật Xuân Trần,a@hcmut.edu.vn,0,MT,1.39
2210483,Chị Kim Vũ,a@hcmut.edu.vn,3,MT,0.7
2210484,Khoa Vũ,a@hcmut.edu.vn,2,MT,1.79
2210485,Hồng Đặng,a@hcmut.edu.vn,1,MT,3.13
